3644	1265,920,3253,2692,296,2858,608,1500,2324,858,2395,2396,2599,357,47,50,527,1213,1089
3645	589,1,1265,1270,1278,750,1288,1291,913,3421,3471,260,3671,1136,480,2100,1304,1193,1196,1197,2174,1374,1376,1387,1580,2529,111,2716,2571,3527,1923,1784,318,1961,2916,2918,380,1200,1210,1214,541,2968,1097,1240
3646	1252,589,1270,750,924,2407,1617,2455,2628,2640,2657,3471,260,1127,480,1196,1374,1376,858,1573,1580,1584,2571,3527,3702,3703,2916,527,1200,1210,1214,1219,541,1221,2968,1097,2985
3647	920,2628,260,1136,2100,1193,2174,111,356,1036,367,1210,1073,2968
3648	3793,2997,1258,1259,587,588,589,1,1265,733,592,593,595,597,1270,1291,912,919,923,780,2406,2407,1608,2268,1610,2291,3253,3255,3256,3408,3418,2617,1673,1674,1676,3421,2628,1682,223,2640,2804,260,3623,2683,2692,2699,1101,296,2858,1127,457,1136,608,2890,480,648,1193,1196,1197,1198,1356,2302,3114,1370,1517,2174,1372,1376,1377,2321,1527,1387,1391,1393,1396,3147,1544,2355,1704,3175,1573,1721,1580,110,2529,1584,2395,2396,3361,2706,150,2710,2716,2571,1917,3527,1923,1784,316,318,2599,1954,21,349,3702,3703,2762,2763,1961,1968,32,356,39,2916,2918,1036,3578,364,367,47,50,377,2791,2797,380,2000,2001,1200,1208,2011,3751,2012,1210,3753,1213,3755,1214,1073,2959,1220,1222,1225,2028,1089,1090,1097,1240,2985
3649	1258,1259,593,1270,1617,1674,2804,1374,1394,3703,1028,1036,2797,2000,1200,541,1090,1097,1242
3650	2987,3793,2054,1259,587,588,589,1,1265,733,590,736,592,593,595,597,1270,1278,2081,750,1288,1291,912,919,920,923,924,780,2406,2407,1608,2268,1610,1617,3081,2291,969,1641,3253,3255,3256,2455,1653,3408,3418,2617,1674,1676,3421,2628,223,2640,3448,2804,3471,260,3623,3481,2683,2692,2699,1101,296,2858,1127,457,3671,1136,608,480,2100,1304,1307,2115,648,1193,1196,1197,1198,1356,1358,2302,1500,3114,1370,1517,2174,1372,1374,1376,1377,2321,2324,1527,1387,858,1391,2194,1393,1394,1396,3147,1544,2355,3160,3175,3176,1573,1721,1580,110,2529,1732,2395,2396,2700,3361,2706,2710,2716,2571,1917,3527,1923,1784,316,318,2599,11,1954,21,349,3702,3703,2762,2763,1968,32,356,34,357,39,2916,2918,1036,3578,364,367,50,377,2791,2797,380,527,2000,2001,1200,1206,1208,2011,2012,1210,1213,3755,1214,1073,2959,541,1079,1220,1221,1222,2028,2968,1089,1230,1233,1234,1090,1094,1097,1240,1242,2985,1247
3651	2987,3793,1252,2997,587,589,733,590,736,592,593,750,904,1294,908,913,924,780,1608,2268,1610,1617,3256,1653,1674,1676,3448,2683,2692,2699,296,2858,1127,457,3671,608,2890,1304,1193,1196,1358,1500,1370,1377,858,1391,1396,1544,3176,1573,110,111,1732,2706,2571,1917,3527,349,2762,2763,356,2916,1036,367,47,50,377,527,2000,2001,1200,1208,2012,1210,1213,1214,1219,541,1221,2028,1089,1233,1234,1094,1240,2985
3652	2987,3793,2997,587,588,589,1,1265,733,595,1270,2081,750,1288,1291,780,1641,3253,1653,2617,1676,2628,223,2657,260,3481,2683,2692,2699,296,2858,1127,3671,1136,480,648,1196,1197,1198,1356,1500,3114,1370,1517,1372,1374,1376,1377,1527,1391,1394,1544,2355,3175,3176,1721,1580,1584,2395,2700,2706,2716,2571,1917,3527,1923,1784,316,2599,21,3702,2763,1968,32,356,357,39,2916,2918,1036,367,2791,380,1200,1206,1208,2011,3751,2012,1210,1214,541,1079,2028,2968,1240,2985
3653	3793,2997,1259,589,1265,593,1270,1288,904,1294,2406,1617,2455,2628,223,2640,2804,3471,260,2858,608,480,1304,1193,1196,1197,1358,1372,1374,858,2194,1394,1396,1573,1580,111,2396,2716,2571,3527,1923,3702,3703,2762,1961,1968,32,2916,2918,47,50,2000,1200,2012,1210,541,1089,1097
3654	2987,3793,2997,1259,587,589,733,736,592,593,1270,1291,924,780,2406,1608,2268,1610,1617,3081,969,3256,3418,2617,1676,2628,223,2640,2804,260,2683,2692,2699,296,2858,1127,457,3671,1136,608,480,1304,648,1196,1197,1198,1356,1500,3114,1370,1372,1374,1376,1377,1527,1387,858,1391,2194,1393,1396,1544,2355,3175,1573,1721,1580,110,2529,1584,1732,2395,2700,2706,2710,2716,2571,1917,3527,316,2599,21,349,3703,2762,2763,32,2916,1036,3578,47,50,377,380,2000,1200,1210,1213,1214,1073,2959,541,1079,1222,1225,2028,2968,1089,1097,1240,2985
3655	1270,1617,2628,260,2100,1196,1198,318,2762,50,2797,527,1073,2028,2968,1233,1097
3656	736,780,3081,3408,2628,608,1304,2302,1374,1387,3147,2355,3176,2529,1584,1732,1028,2000,2959,1230,1090
3657	3793,1265,1610,2617,3623,2692,1573,1580,110,2571,2763,356,2916,3753
3658	1252,1259,589,593,595,1270,1278,750,908,923,924,780,1610,1617,2455,1653,1673,1676,3421,2657,3471,260,2699,296,2858,3671,1136,608,480,1304,1193,1196,1198,1356,2302,1374,1376,1527,1387,2355,1580,110,2529,111,1584,2571,3527,316,318,3702,3703,2916,50,527,2000,1200,1206,1208,1210,1213,1214,1219,541,1225,2968,1230,1090,1240,2985,1247
3659	3793,2997,589,1265,1617,3081,3623,3481,296,2858,608,1304,1358,2302,1374,2324,858,3147,1704,3176,110,2396,2571,318,2599,2762,34,3578,364,50,527,2000,2001,3753,1213,3755,2959,2028,1089,1090
3660	589,1270,750,924,2407,2455,1653,2657,3471,260,1127,480,1196,1374,1376,1396,3175,1580,2529,1584,3527,3702,2916,1200,1206,1210,1214,541,2028,2968,1097,2985
3661	3793,1258,1259,589,1,1265,1270,1278,1288,1291,908,2406,1610,3418,3421,2657,1127,457,1136,480,1304,1196,1197,1198,1517,1374,1376,1387,858,2194,1394,1580,110,2710,2716,2571,3527,1954,21,3702,3703,34,2916,1036,3578,377,2791,2000,1200,3751,1214,1219,1073,1220,1221,1222,2028,1240,1242
3662	750,924,3114,2529,1219
3663	589,736,592,780,2406,1608,1610,969,1682,3448,260,1101,1127,480,2115,648,1196,1198,1370,1374,1376,1377,1387,858,1544,1573,1721,1580,1917,3527,21,349,3702,2916,1036,377,2000,1200,1210,1214,1220,1221,1240,2985
3664	2987,2054,2997,1259,592,597,1288,1291,912,923,2406,1641,3253,3256,1673,1674,3421,2692,2858,1136,608,2100,2115,648,1196,1197,1198,2302,1377,2321,3147,3176,1721,2396,318,2599,21,1968,356,34,357,39,2797,527,1208,2968,1247
3665	2987,1258,1259,588,589,1,590,592,595,1270,1278,2081,750,1288,1291,904,913,919,923,924,780,2407,1610,3418,1676,3421,2628,2640,2657,3471,260,1127,457,3671,1136,608,480,648,1196,1197,1198,1356,3114,2174,1372,1374,1376,1527,1387,858,2194,1396,2355,3175,1573,1580,110,2529,2700,2716,2571,3527,316,3702,1028,1968,32,34,2916,1036,364,367,50,2797,380,2000,2001,1200,1206,2011,3751,2012,1210,1214,1219,1073,541,1220,1222,2028,2968,1097,1240,2985
3666	589,1270,1291,3256,260,480,1304,1193,1196,1197,1198,1376,1387,858,3176,110,2571,1954,3703,2916,1036,1210,1214,1220,1221,2028
3667	3793,588,1,1265,595,919,2683,1517,2321,2355,3175,364,367,3751,1097
3668	1252,593,904,913,923,924,1617,2858,1193,1374,1394,3176,111,318,527,1230
3669	2987,2054,2997,1258,1259,587,588,589,1,733,590,736,592,593,1270,2081,750,1288,1291,913,923,780,2406,2407,1608,2268,1610,1617,3081,3253,3256,3408,2617,3421,2628,223,2804,260,2683,2699,1101,296,2858,457,608,2890,480,2100,2115,648,1196,1197,1198,1358,2302,1500,1370,1517,2174,1527,1387,858,2194,1393,3147,1544,1573,1721,1580,110,111,1732,2395,2700,3361,2706,150,2710,2716,2571,1917,3527,1923,1784,316,318,11,1954,21,349,2762,2763,1961,1968,32,356,39,2916,2918,1036,3578,364,367,47,50,377,527,2000,2001,1200,1206,2011,1210,3753,1213,1214,1073,2959,541,1079,1220,1221,1222,2028,1094,1097,1240,2985
3670	3793,780,3623,608,1304,1197,2302,1387,3147,3176,2529,1732,1028,2000,2001,3753,1221,1230,1090
3671	2987,3793,2997,589,733,592,1291,2406,1610,3256,3418,2617,2640,260,3623,2683,2699,1101,2858,1127,457,480,2115,1196,1198,1370,1527,858,2194,2355,1573,1580,2706,2716,2571,3527,1954,21,349,3702,3703,2762,2763,2916,1036,3578,2000,1210,1214,2959,1220,1221,1222,2028,1240,2985
3672	2987,1258,1259,587,1265,733,590,595,1278,2081,1288,1294,919,924,2406,1608,2268,2291,2617,1674,3421,1682,2640,2804,1101,296,2858,608,480,2100,1307,2115,1193,1198,1358,2302,1500,1370,1374,1376,1527,1394,3147,3175,1721,1580,110,111,1584,2706,2571,1917,316,1961,2918,1036,3578,364,367,377,2791,2797,527,1206,1222,2028,1247
3673	3793,2997,1259,1265,593,1270,1278,750,1288,1294,912,920,924,780,3081,2291,969,3253,3408,2617,1676,3421,1682,223,3471,3481,296,2858,1136,608,480,1304,1307,1193,1196,1197,1358,2302,1500,1517,2321,1387,858,1394,3160,3175,1580,110,2529,111,1732,2395,2396,2700,2710,1923,1784,318,2599,1954,1028,1968,32,356,34,2797,527,2000,1200,1208,2011,1073,1079,1221,1222,1225,2028,1230,1234,1090,1094,1097,1247
3674	2987,1252,1258,1259,589,1265,590,592,1291,912,913,1610,1617,969,3418,2804,2858,1127,457,608,480,1304,1193,1196,1197,1198,1374,1387,858,2194,1394,110,111,349,3702,3703,2916,1036,50,527,1210,1214,1073,541,1221,1222,1230,1094,1240,1247
3675	2987,3793,2054,1252,2997,1258,1259,587,588,589,1,1265,733,590,592,593,595,597,1270,1278,2081,750,1288,1291,1294,908,912,913,919,920,923,924,2406,2407,1608,1610,1617,3081,2291,969,1641,3253,3255,3256,1653,3418,2617,1674,1676,3421,2628,223,2640,3448,2657,2804,260,3623,3481,2683,2699,296,2858,1127,457,3671,1136,608,2890,480,2100,1304,1307,1196,1197,1198,1358,2302,1500,3114,1370,1517,2174,1374,1376,1377,2321,2324,1387,858,1391,2194,1393,1394,3147,1544,2355,3160,1704,3175,1573,1721,1580,110,111,1732,2395,2396,2700,3361,2706,2710,2716,2571,1917,3527,1923,1784,318,2599,11,1954,21,3702,2762,2763,1028,1968,356,34,357,39,2916,2918,1036,3578,364,367,47,50,377,2791,2797,380,527,2000,2001,1200,1206,1208,2011,3751,2012,1210,3755,1214,1219,1073,2959,541,1079,1220,1221,1222,2028,2968,1089,1230,1233,1234,1090,1094,1097,1240,1242,2985,1247
3676	2987,3793,1,595,1270,2081,750,913,924,1617,2455,1653,2640,3471,260,3623,1127,1136,1196,1356,3114,1372,1374,1376,1396,2355,3175,1580,2529,1584,2396,2700,2571,3527,3703,2762,32,2916,1200,1206,3751,1210,3755,1214,541,2968,1230,1240,2985
3677	3793,1258,587,736,593,1278,1608,1610,3081,2455,2617,2628,457,608,1370,1387,3147,1721,2710,2716,2571,1917,2763,356,2916,47,50,377,1214,1219
3678	3793,2054,589,1270,780,2407,2455,1653,2628,2640,2657,3471,260,3623,2699,1127,480,1196,1356,1372,1374,1376,1527,1391,1544,1573,1580,2529,1584,2571,1917,3527,316,3702,3703,32,2916,3578,1200,1206,2011,2012,1210,3755,1214,541,2968,1089,1097,1240,2985
3679	3793,1258,1259,587,588,589,1,1265,733,590,736,592,593,595,597,1270,2081,1288,1291,1294,919,920,780,2406,1608,2268,1610,3081,2291,1641,3253,3255,3256,2455,1653,3418,1674,2628,1682,3448,2657,2804,3471,260,3623,2692,2699,1101,296,2858,1127,457,1136,608,2890,480,2100,1307,2115,648,1196,1197,1198,2302,1500,3114,1370,1517,2174,1372,1374,1376,1377,2321,2324,1527,2194,1393,1394,1396,3147,2355,1704,1573,1721,1580,110,2529,2396,150,2716,2571,3527,1784,316,318,2599,11,1954,21,349,3702,2762,2763,1961,1028,1968,32,356,34,39,2916,2918,1036,3578,364,50,377,2791,2797,380,527,2000,2001,1200,2011,1210,1213,1214,1073,2959,541,1222,1225,2028,2968,1089,1090,1094,1097,1240,2985
3680	923,2291,1674,2890,858,1721,150,318,1954,1961,527,1210,3755,2959,1225,1097,1242
3681	2987,3793,2997,1258,1259,587,588,589,1,1265,733,590,736,592,593,595,597,1270,1278,2081,1291,919,924,780,2406,2407,1608,2268,1610,1617,3081,2291,1641,3253,3255,3256,2455,3408,3418,2617,1673,1674,1676,3421,2628,1682,223,3448,2804,3471,260,3623,3481,2683,2699,1101,296,2858,1127,457,3671,1136,608,2890,480,2100,1304,2115,648,1193,1196,1198,1356,1358,2302,1500,1370,1517,2174,1374,1376,1377,2324,1527,1387,858,2194,1394,3147,1544,2355,3175,3176,1573,1721,1580,110,111,1584,1732,2396,3361,2706,150,2716,2571,1917,3527,1923,316,318,11,21,349,3702,3703,2762,2763,1961,1028,1968,32,356,34,2916,2918,1036,3578,364,367,47,50,377,2791,2797,380,527,2000,2001,1200,1206,1208,2011,2012,1210,3753,1213,3755,1214,1219,1073,2959,541,1079,1220,1221,1222,1225,2028,2968,1089,1233,1234,1090,1094,1097,1240,2985,1247
3682	1252,1270,2081,904,912,919,920,923,924,2291,969,3448,3471,260,1136,2100,1197,2324,3147,111,2396,356,357,2797,3751,1220,1225,1230,1247
3683	1252,2997,1258,587,589,1,1265,733,590,592,593,1270,750,1291,904,1294,908,912,913,919,920,923,924,780,2407,1608,1617,3081,1641,2455,3408,1673,1674,3421,2628,1682,2640,3448,2657,3471,260,3623,3481,2683,2692,1101,296,2858,457,3671,1136,608,2890,480,1307,2115,1196,1197,1198,1358,2302,1500,3114,1370,2174,1374,1376,1377,2321,2324,1387,858,1391,2194,1393,1394,1396,3147,1544,2355,3160,1704,3176,1573,1721,110,111,1732,2395,2396,2700,3361,2710,2716,2571,1917,3527,1923,1784,318,2599,1954,21,349,2762,1961,32,356,34,357,2918,1036,3578,364,47,50,377,2791,2797,380,527,2000,1206,1208,2011,2012,1210,3753,1213,3755,1219,1073,2959,541,1079,1221,1222,2028,1089,1230,1233,1090,1094,1097,1240,1242,2985,1247
3684	2987,2997,589,1291,1610,1617,3256,3408,3418,2628,223,260,3623,2683,2699,2858,1127,480,1193,1196,1197,1198,3114,1374,1387,858,2355,3175,3176,1573,1580,110,2529,2395,2396,2706,2710,2716,2571,3527,318,2599,1954,21,3703,2762,2763,39,2916,1036,377,527,2000,1200,3751,1210,1214,2959,1220,1221,1222,2028,1240,1242
3685	3793,1252,2997,1258,1259,589,1,1265,733,590,593,1270,1278,1288,1291,912,919,2268,1610,1617,2291,1641,3253,3255,2455,2617,1673,3421,2628,1682,223,2640,2804,260,3623,3481,2692,296,2858,457,3671,1136,608,2890,480,1307,1193,1196,1197,1198,1358,2302,1500,1517,2174,1374,1387,858,2194,1393,1394,1396,3160,1704,1721,110,111,1732,2395,2700,2716,2571,3527,1923,1784,318,2599,1954,21,3702,3703,2762,1968,32,356,39,2918,1036,3578,367,47,50,2791,1200,1206,1208,3751,1210,3753,1213,3755,1214,2959,541,1079,1220,1221,1222,1225,2028,1089,1090,1094,1097,1240,1242,2985,1247
3686	1258,589,1,593,1278,750,1294,908,1617,3421,2858,3671,1136,608,480,1304,1358,3114,1387,858,1394,2396,2571,2599,2762,32,34,50,1208,1221,1225,2028,1089,1230,1097,1240,1247
3687	3793,587,588,1,1265,590,736,593,595,597,912,924,780,1608,1610,1617,1641,3255,3256,1653,3418,2617,2628,1682,2699,296,2858,480,1356,1358,3114,2321,3147,1544,2355,1704,3175,1573,1721,1580,110,1584,2706,2571,1917,1784,316,318,21,2762,1028,356,34,364,367,527,2012,2028,1233,1094,1247
3688	2987,1252,2997,1258,1259,589,1265,733,593,595,1270,2081,750,1288,1291,904,1294,908,912,913,919,920,923,924,1617,2291,969,1641,3253,1673,1674,3421,223,2804,3471,260,3623,3481,2692,2699,296,2858,457,3671,1136,608,480,1304,1307,1193,1196,1197,1198,2302,1500,1374,2324,1387,858,2194,3160,1704,1580,110,111,1584,1732,2395,2396,2700,2706,150,2710,2716,3527,318,1954,2762,1961,1028,32,2918,1036,364,47,50,2791,2797,527,2000,1200,1206,1208,1213,1219,2959,1079,1221,1222,1225,2028,1089,1230,1090,1094,1097,1240,1242,1247
3689	587,589,1,1265,590,736,593,2268,3253,3255,3256,223,3623,2683,2699,608,2890,480,648,2302,1370,1377,1527,1391,1396,1544,1573,1580,1732,2571,316,318,11,21,349,2762,356,39,2916,367,50,377,2028,1089
3690	3793,2997,588,589,1,1265,733,593,595,780,1608,2268,1610,1617,3081,3253,3255,3256,1653,1682,223,3623,3481,2683,2692,2858,457,608,2890,480,1198,1500,3114,1370,1517,1377,2321,1391,3147,1544,2355,3160,1704,3175,3176,1573,1721,1580,110,1584,1732,2395,2396,2700,2706,150,2710,1917,1923,1784,318,2599,349,2762,2763,356,357,39,2916,3578,364,47,50,377,380,527,3753,1213,3755,2959,2028,1089,1094
3691	2987,3793,2997,1258,1259,589,1,733,590,592,593,1270,750,1291,912,919,780,2268,1610,1617,2291,1641,3253,3418,2617,1673,1676,3421,2628,223,2640,260,3623,3481,2683,2692,1101,296,2858,1127,1136,608,480,2100,2115,648,1196,1197,1198,3114,1370,1517,2174,1374,1377,1527,2194,3147,2355,1580,110,2529,111,2396,2706,2716,2571,1917,3527,1923,316,318,21,349,3702,3703,2762,2763,1968,32,357,2916,2918,1036,3578,364,47,50,2791,2797,527,2000,2001,1200,1206,2011,2012,1210,3753,1213,3755,1214,2959,541,1079,1222,1225,2028,1089,1097,1240,1242,2985
3692	2054,1258,590,2628,260,3623,3671,2100,1304,1197,2174,1387,2716,2797,3753,3755,1214,1219,2968,1097
3693	2987,3793,1252,2997,1258,1259,588,589,1,1265,733,590,592,593,597,1270,1278,2081,750,1288,1291,904,1294,908,912,919,920,924,2406,2268,1610,1617,3081,1641,3253,3255,3256,2455,1653,3408,3418,1673,1674,3421,2628,1682,223,2640,3448,2657,2804,260,3623,3481,2683,2692,296,2858,457,3671,1136,608,2890,480,2100,1304,1307,2115,648,1193,1196,1197,1198,1356,1358,2302,1500,1370,1517,2174,1372,1374,1376,1377,2321,1527,858,1391,2194,1393,1396,3147,2355,3160,1704,3176,1573,1580,110,2529,111,1732,2395,2396,2700,3361,2706,150,2710,2716,2571,1917,3527,1784,318,2599,11,21,349,3702,3703,2762,1961,1968,32,356,34,357,2916,2918,1036,3578,364,367,47,50,377,2791,2797,380,2000,2001,1200,1206,1208,2011,3751,2012,1210,3753,1213,1214,1219,1073,2959,541,1079,1220,1221,1222,2028,2968,1089,1230,1234,1094,1097,1240,1242,2985
3694	2997,1259,1265,1270,1294,1617,3255,3421,2858,1136,608,1193,1197,1500,3114,858,1394,2355,1580,111,2396,3361,2716,1784,318,1968,356,2918,50,527,2000,1210,1213,1221,2028,1233,1234
3695	3793,2997,1259,589,1,1265,590,592,593,597,1270,1278,1291,908,923,924,2406,2407,1610,1617,3081,2291,1641,3255,1653,3418,2617,1674,1676,3421,2628,223,2657,2804,260,3623,2692,1101,296,2858,1127,457,3671,1136,608,2100,1307,1196,1197,1198,1356,2302,1500,3114,1517,2174,1372,1374,1376,2321,1527,858,1391,1393,1396,3147,1573,1721,1580,110,111,1732,2716,2571,1917,1923,318,21,3702,1968,32,356,34,357,2916,1036,3578,364,367,47,50,377,2791,2797,380,527,2001,1200,1206,1210,1213,1214,1073,2959,1079,1220,2028,2968,1089,1233,1097,1240,2985
3696	3793,1259,589,1,1265,593,1278,1288,2268,1610,1617,2291,3253,3255,3418,3421,1682,2804,2692,296,2858,3671,1136,608,480,1304,1307,1197,2302,1500,3114,1517,2174,1394,1396,2355,1704,3175,1580,110,2396,2700,3361,150,2716,2571,1923,318,21,2762,32,34,39,364,50,2791,527,3751,1213,1073,1079,1220,2028,1230,1234
3697	2987,1259,733,592,1291,913,2406,1610,3256,3421,2628,260,2683,2699,2858,1127,457,480,1304,2115,1196,1197,1198,3114,2174,1374,1376,1387,858,2194,2355,110,2706,2716,2571,1954,349,2762,2763,2916,1036,367,2797,2000,1200,1210,1214,1073,1220,1221,1222,2028,1234,1097,1240,1242
3698	2987,3793,1252,2997,908,1617,3081,3408,2628,223,260,3623,2683,2692,2699,2858,608,480,2100,3114,2174,858,2355,3160,3175,3176,2395,2706,2710,2716,2571,2762,2763,3578,367,50,1200,1073,2959,541,1221,2968,1097
3699	593,1270,750,904,908,912,913,919,920,1610,969,260,2858,457,1193,1198,110,150,1036,1219,1079
3700	590,593,2268,1673,2628,3623,2858,608,1393,3147,1704,1721,110,2396,150,1784,11,21,527,3753,1213,3755,2959,2028,1233
3701	2987,2997,588,1,590,1291,904,1294,912,919,780,1610,2628,1682,2657,260,457,1136,480,1304,2115,1196,1198,1356,1374,1376,1387,1544,1721,1584,150,2571,1954,2762,1968,39,3578,364,527,1200,1208,1210,3753,3755,1214,1219,541,2028,2968,1233,1234
3702	2997,589,1,1270,750,1653,2804,3471,260,1196,1197,1500,1376,3175,1580,2529,1584,2571,3702,3703,32,1206,1214,541,2968,1240
3703	3793,3623,608,480,1304,2115,1197,2302,2355,1732,1028,2000,2001,3751,3753,1230
3704	2987,2997,1,1265,593,1288,908,1617,2291,1641,3408,3418,2628,1682,3448,3471,3623,296,2858,3671,1136,608,2890,480,1304,1307,1193,1358,2302,1500,3114,2174,1387,1393,1394,3147,2355,1704,3176,111,1732,2700,3361,2716,1923,318,2599,1954,21,3702,3703,2762,1961,32,34,1036,47,50,2797,527,2000,1200,1206,3751,1213,3755,1214,1073,2959,1079,1225,2028,2968,1089,1234,1094,1097
3705	2987,2054,1252,2997,1258,1259,589,1,1265,590,736,592,593,595,597,1270,1278,2081,750,1288,1291,904,1294,908,912,913,919,923,924,780,2406,2407,1608,2268,1610,1617,2291,969,1641,3253,3255,3256,2455,3408,3418,1673,1674,1676,3421,1682,223,2640,3448,2657,3471,260,3481,2692,2699,1101,296,2858,457,3671,608,2890,480,2100,1304,1307,1193,1196,1197,1198,2302,1500,3114,1374,2321,1387,858,1391,2194,1393,1394,3147,2355,1704,3175,3176,1573,1721,1580,110,2529,111,1584,1732,2395,2396,3361,2706,150,2716,2571,1917,1923,1784,318,2599,1954,21,349,3702,2762,1968,356,34,357,39,2916,2918,1036,3578,364,47,50,377,2791,2797,380,527,2000,1206,1208,3751,1213,3755,1214,1219,1079,1220,1221,1222,1225,2028,1089,1230,1233,1234,1090,1094,1097,1240,1242,2985,1247
3706	2997,1259,1,1270,1288,3408,3421,223,2804,3671,1136,1307,1197,1198,2302,1394,2355,3175,1580,2396,3361,2706,2571,1923,318,1028,1968,34,2918,2791,1213,1073,1079,1220,1221,1230,1234
3707	592,2268,1617,296,1377,1396,367,47,50,2000,1210,1089
3708	1270,1304,1374,1387,2355,3176,110,2529,1028,2000,2028,1230,1090
3709	2054,1258,1259,588,1,590,593,597,1270,912,2406,2407,3081,2291,1641,3253,3255,2455,3418,1673,1682,223,3448,2804,2683,2699,296,2858,2100,1307,1197,2302,1500,3114,2174,1377,2324,1394,2355,3176,1721,110,2395,2396,3361,2706,150,2710,2716,1923,1784,318,11,21,1968,356,357,39,2918,2791,2797,380,527,2000,2001,2011,1210,1213,2028
3710	3793,1259,1,1270,3253,2628,2804,3623,2683,2699,2100,1197,3114,1517,1391,3175,1580,2706,2716,1923,39,2918,367,2791,2000,3751,3755
3711	3793,588,589,1,593,595,908,780,1676,2628,3623,2699,608,480,1358,3114,1527,3147,2355,3175,1580,110,1584,2571,1917,316,318,2762,32,2916,1036,364,50,1200,3751,2012,3753,1213,3755,1214,2959,2028,1089,1233,1094,1240
3712	2987,2054,1259,589,1,1265,733,590,736,592,1270,1291,780,2406,1610,3253,1653,2617,1676,2628,2640,2804,260,2699,1127,457,480,2115,648,1196,1197,1198,1356,2302,1500,3114,1372,1374,1376,1377,1527,1391,1396,1544,1580,110,1584,2706,2571,1917,316,2763,39,2916,2918,377,380,2012,1210,1073,2968,1240
3713	2997,1259,587,588,589,1,1265,733,590,593,595,597,1270,1278,2081,750,1288,1291,780,2406,2407,1608,1610,2291,1641,3253,3255,3256,2455,1653,3418,1674,3421,2628,223,2640,3448,2657,2804,3471,260,3481,1101,296,2858,1127,457,3671,1136,480,2100,1307,2115,648,1196,1197,1198,2302,1517,2174,2321,2324,1527,1387,858,2194,1393,1394,1396,3160,1704,1573,1721,1580,110,1584,1732,2396,3361,2706,150,2716,2571,1917,1923,1784,11,21,349,2763,1961,1968,32,356,357,39,2916,2918,3578,367,377,2791,2797,380,527,2000,2001,1200,2011,2012,1210,3753,1213,3755,1079,1220,1225,2028,1230,1234,1090,1094,1097,1240,1242
3714	2455,296,608,1304,1198,2302,3147,2355,3176,1732,356,2000,2001,2959
3715	2987,3793,2054,2997,588,589,1,595,1270,2081,750,1288,919,924,780,2407,3081,2455,3408,1676,2628,223,2640,2657,3471,260,3623,2683,2699,2858,1127,480,2100,1196,1198,1356,3114,2174,1372,1374,1376,1527,1396,3147,1544,2355,3175,1573,1580,110,2396,2700,2706,2710,2716,1917,3527,316,2599,3702,3703,2762,2763,1028,32,2916,3578,364,367,2797,1200,1206,2011,2012,1210,1214,1073,2959,541,1220,2968,1097,1240,2985
3716	3793,587,588,589,1,1265,733,590,736,593,1294,780,1608,2268,1610,1641,3253,3255,1653,2617,1676,2628,223,2640,3448,2657,260,2683,2699,1101,296,457,608,2890,480,1304,648,1196,1197,1198,1356,1358,2302,1500,3114,1370,1517,1372,1377,1527,1387,1391,1394,1544,1704,1573,1580,110,111,1584,1732,2700,2706,2571,1917,1923,316,1954,21,349,2762,1961,32,356,39,2916,2918,1036,3578,367,47,50,377,2791,380,527,2001,1200,1208,2012,1210,3753,1213,1222,2028,1089,1230,1090,1240,1242
3717	2987,1258,1259,589,1,1265,736,593,1270,2081,1288,1291,904,1294,908,912,919,923,924,2406,2407,1608,2268,1610,1617,3081,969,3253,2455,1653,3408,2617,3421,2628,1682,2640,2657,2804,3471,260,3623,3481,296,2858,1127,457,1136,608,480,1304,1307,2115,648,1193,1196,1197,1198,1356,1358,2302,1500,3114,1370,2174,1372,1374,1376,2321,2324,1527,1387,858,1394,1396,3147,1544,2355,1704,1573,1721,1580,111,1584,1732,2396,3361,150,2710,2716,2571,3527,1784,316,318,1954,2762,2763,1961,1968,32,34,2916,2918,1036,3578,47,50,377,2791,527,1200,2012,1210,1213,3755,1214,1219,1073,541,1079,1220,1221,1225,2028,2968,1234,1090,1097,1240,2985
3718	3793,1252,2997,1259,588,589,1265,1270,1288,904,1294,908,912,919,920,924,1617,3418,1674,223,2804,260,2692,296,2858,1136,608,2100,1304,1307,1193,1196,2321,858,1394,1704,1580,111,1732,1923,318,2599,21,3702,1961,1028,1968,32,50,1208,3751,1210,1213,1214,1219,1073,2959,1220,1222,1230,1233,1234,1094,1097,1240,2985,1247
3719	2987,2997,1270,223,260,3623,2858,3114,2395,2716,1784,2599,2762,1961
3720	587,589,1,590,595,597,1617,3081,3256,296,457,608,2890,480,648,1197,1370,2321,2324,858,1393,1396,2355,3160,1704,3176,1721,1584,2396,1923,1784,2599,2762,2763,1968,356,34,39,364,50,377,527,3751,3755,1219,1089,1233,1094,1247
3721	2997,1,593,1270,1278,1288,912,1617,2291,3418,1673,223,260,2683,2692,296,2858,457,608,2890,1193,1198,1358,1387,858,1704,111,2395,2700,2716,1784,318,2599,21,3702,2762,1968,32,367,50,2791,527,1213,2959,541,1079,1220,1221,1222,1090,1094,1240,1247
3722	1258,1270,2455,1653,111,1968,1214,1219
3723	1259,1270,1278,1288,1294,3421,223,3448,260,3623,2683,2699,2858,1127,1136,1198,1394,2355,2700,3361,2706,2762,2763,1210,1079
